,nombre_artista,nombre_cancion,año_lanzamiento,género_musical,tipo
856,Various Artists,Pinote de Jaguar,2023-10-26,funk_brazil,track
857,Various Artists,Pinote de Jaguar,2023-08-25,funk_brazil,track
858,Various Artists,Vôo sobre o horizonte,2023-09-19,funk_brazil,track
859,Softmal,Love On Me,2023-04-14,funk_brazil,track
860,Various Artists,A Good One,2023-12-22,funk_brazil,track
861,Various Artists,Posição de ataque,2023-12-01,funk_brazil,track
862,Various Artists,24 Horas,2023-08-25,funk_brazil,track
863,Various Artists,24 Horas,2023-11-14,funk_brazil,track
864,Various Artists,Posição de ataque,2023-08-04,funk_brazil,track
865,Various Artists,Golgotha,2023-08-09,funk_brazil,track
866,Mystific,In Paradise - No Ordinary Love,2023-01-04,funk_brazil,track
867,Various Artists,Faixa Rosa,2023-08-26,funk_brazil,track
868,Various Artists,Pinote de Jaguar,2023-11-04,funk_brazil,track
869,Various Artists,Como ela vem,2023-08-16,funk_brazil,track
870,Various Artists,Posição de ataque,2023-07-07,funk_brazil,track
871,Various Artists,Vai ter que Rebolar,2023-11-04,funk_brazil,track
872,Various Artists,24 Horas,2023-12-02,funk_brazil,track
873,Various Artists,Reverse,2023-07-21,funk_brazil,track
874,Various Artists,Savage,2023-12-16,funk_brazil,track
875,Duoscience,Garden,2023-12-14,funk_brazil,track
876,Various Artists,Dois copos,2023-08-04,funk_brazil,track
877,Various Artists,Traje de verão,2023-09-09,funk_brazil,track
878,Various Artists,Right My Wrongs,2023-12-22,funk_brazil,track
879,Various Artists,Posição de ataque,2023-11-18,funk_brazil,track
880,Various Artists,Not My Money - DuoScience Remix,2023-05-22,funk_brazil,track
881,Various Artists,24 horas,2023-12-07,funk_brazil,track
882,Various Artists,24 Horas,2023-10-21,funk_brazil,track
883,Various Artists,Sem convite,2023-10-06,funk_brazil,track
884,Various Artists,24 Horas,2023-12-01,funk_brazil,track
885,Various Artists,24 Horas,2023-09-09,funk_brazil,track
886,Various Artists,All I Got,2023-12-11,funk_brazil,track
887,Various Artists,Reverse,2023-08-04,funk_brazil,track
888,Duoscience,Tantrums,2023-10-23,funk_brazil,track
889,Various Artists,Molho,2023-08-16,funk_brazil,track
890,Various Artists,Undiluted,2023-10-13,funk_brazil,track
891,Softmal,In My Mind,2023-04-14,funk_brazil,track
892,Various Artists,Sem convite,2023-07-28,funk_brazil,track
893,Various Artists,Lance criminoso,2023-10-06,funk_brazil,track
894,Various Artists,Radius,2023-03-06,funk_brazil,track
895,nCamargo,All I Got,2023-08-19,funk_brazil,track
896,Various Artists,Posição de ataque,2023-07-21,funk_brazil,track
897,Various Artists,Pinote de Jaguar,2023-11-04,funk_brazil,track
898,Various Artists,Posição de ataque,2023-09-09,funk_brazil,track
899,Various Artists,The Finner Things,2023-09-15,funk_brazil,track
900,Duoscience,Signals,2023-12-14,funk_brazil,track
901,Various Artists,Designated,2023-08-09,funk_brazil,track
902,Various Artists,Pinote de jaguar,2023-11-11,funk_brazil,track
903,Various Artists,Como ela vem,2023-07-21,funk_brazil,track
904,Various Artists,Posição de ataque,2023-08-04,funk_brazil,track
905,Various Artists,Final de semana,2023-08-25,funk_brazil,track
906,Various Artists,Posição de ataque,2023-07-21,funk_brazil,track
907,Various Artists,Final de semana,2023-07-07,funk_brazil,track
908,Various Artists,5 estrelas,2023-09-30,funk_brazil,track
909,Various Artists,Anymore,2023-03-17,funk_brazil,track
910,Various Artists,A Part Of Me,2023-12-11,funk_brazil,track
911,Various Artists,24 Horas,2023-11-18,funk_brazil,track
912,Various Artists,Como ela vem,2023-06-30,funk_brazil,track
913,Various Artists,24 Horas,2023-11-07,funk_brazil,track
914,Various Artists,Progresso pros nossos,2023-09-15,funk_brazil,track
915,Various Artists,Coisas Da Vida,2023-10-16,funk_brazil,track
916,Various Artists,Posição de ataque,2023-08-04,funk_brazil,track
917,Various Artists,Pinote de Jaguar,2023-08-25,funk_brazil,track
918,Various Artists,Posição de ataque,2023-11-07,funk_brazil,track
919,Various Artists,Traje de verão,2023-08-04,funk_brazil,track
920,Softmal,Mary Jane,2023-04-28,funk_brazil,track
921,Various Artists,Give It All,2023-02-13,funk_brazil,track
922,Various Artists,Eu vou que vou,2023-10-27,funk_brazil,track
923,Various Artists,Final de semana,2023-12-13,funk_brazil,track
924,Various Artists,Reverse,2023-07-21,funk_brazil,track
925,Various Artists,Reverse,2023-10-26,funk_brazil,track
926,Mystific,Anything,2023-01-04,funk_brazil,track
927,Various Artists,Reverse,2023-08-26,funk_brazil,track
928,Various Artists,Posição de ataque,2023-09-19,funk_brazil,track
929,Various Artists,24 Horas,2023-11-04,funk_brazil,track
930,Various Artists,Molho,2023-10-06,funk_brazil,track
931,Softmal,Oye,2023-04-14,funk_brazil,track
932,Various Artists,Posição de ataque,2023-11-04,funk_brazil,track
933,Various Artists,No auge,2023-07-14,funk_brazil,track
934,Various Artists,As You Wish,2023-12-01,funk_brazil,track
935,Various Artists,Gadara,2023-06-02,funk_brazil,track
936,Various Artists,Posição de ataque,2023-12-07,funk_brazil,track
937,Various Artists,Final de semana,2023-07-07,funk_brazil,track
938,Various Artists,Sharp Waves,2023-01-30,funk_brazil,track
939,Various Artists,Diamante - (feat. Honaiser & Luccas Carlos),2023-11-18,funk_brazil,track
940,Various Artists,Midnight Train,2023-08-04,funk_brazil,track
941,Various Artists,Sem convite,2023-09-15,funk_brazil,track
942,Various Artists,Kaça - Ao Vivo,2023-10-19,funk_brazil,track
943,Various Artists,Posição de ataque,2023-08-26,funk_brazil,track
944,Various Artists,Downtown,2023-04-24,funk_brazil,track
945,Duoscience,Illusion - Erbass Recordings,2023-11-09,funk_brazil,track
946,Various Artists,Molho,2023-10-13,funk_brazil,track
947,Various Artists,Reverse,2023-10-06,funk_brazil,track
948,Duoscience,Task One,2023-12-14,funk_brazil,track
949,Various Artists,Pinote de Jaguar,2023-09-09,funk_brazil,track
950,Various Artists,Posição de ataque,2023-12-01,funk_brazil,track
951,Various Artists,Dois copos,2023-11-24,funk_brazil,track
952,Various Artists,Subsequent,2023-09-08,funk_brazil,track
953,Kalixto,Break All My Bones,2023-11-10,funk_brazil,track
954,Projota,Sei Lá,2023-09-20,funk_brazil,track
955,Various Artists,Hero,2023-09-29,funk_brazil,track
956,Various Artists,24 Horas,2023-11-04,funk_brazil,track
957,Softmal,You,2023-05-12,funk_brazil,track
958,Various Artists,Pinote de jaguar,2023-11-07,funk_brazil,track
959,Softmal,Tonight! - Original Mix,2023-03-31,funk_brazil,track
960,Various Artists,Posição de ataque,2023-12-16,funk_brazil,track
961,Various Artists,Maybe We,2023-10-27,funk_brazil,track
962,Various Artists,Posição de ataque,2023-10-19,funk_brazil,track
963,Mystific,Emmanuelle,2023-01-04,funk_brazil,track
964,Various Artists,Maria fumaça,2023-07-07,funk_brazil,track
965,Various Artists,Maybe We,2023-10-27,funk_brazil,track
966,Various Artists,Sem convite,2023-10-19,funk_brazil,track
967,Various Artists,Not My Money - DuoScience Remix,2023-05-22,funk_brazil,track
968,Various Artists,Final de semana,2023-08-04,funk_brazil,track
969,Various Artists,Posição de ataque,2023-08-04,funk_brazil,track
970,Various Artists,Tahitti Hut,2023-08-25,funk_brazil,track
971,Mystific,Save Me - Ramilson Maia Remix,2023-03-10,funk_brazil,track
972,Various Artists,Posição de ataque,2023-12-01,funk_brazil,track
973,Various Artists,Por Inteira,2023-10-19,funk_brazil,track
974,Various Artists,Traje de verão,2023-09-09,funk_brazil,track
975,Various Artists,Final de semana,2023-08-25,funk_brazil,track
976,Various Artists,Posição de ataque,2023-11-24,funk_brazil,track
977,Various Artists,Reverse,2023-06-16,funk_brazil,track
978,Various Artists,Infinite,2023-10-20,funk_brazil,track
979,Various Artists,24 Horas,2023-12-02,funk_brazil,track
980,Various Artists,Final de semana,2023-10-21,funk_brazil,track
981,Various Artists,Reverse,2023-07-21,funk_brazil,track
982,Various Artists,Posição de ataque,2023-08-04,funk_brazil,track
983,nCamargo,Rebirth,2023-06-23,funk_brazil,track
984,Various Artists,Undiluted,2023-10-13,funk_brazil,track
985,Various Artists,Como ela vem,2023-08-04,funk_brazil,track
986,Various Artists,Diamante - (feat. Honaiser & Luccas Carlos),2023-11-18,funk_brazil,track
987,Various Artists,24 Horas,2023-11-02,funk_brazil,track
988,Various Artists,Diamante - (feat. Honaiser & Luccas Carlos),2023-11-18,funk_brazil,track
989,Various Artists,Lance Criminoso,2023-08-04,funk_brazil,track
990,Various Artists,Posição de ataque,2023-08-25,funk_brazil,track
991,Various Artists,Sucker Punch,2023-10-30,funk_brazil,track
992,Various Artists,Como ela vem,2023-08-16,funk_brazil,track
993,Ton Carfi,Blá Blá Blá,2023-05-01,funk_brazil,track
994,Various Artists,Como ela vem,2023-07-14,funk_brazil,track
995,Various Artists,Molho,2023-10-06,funk_brazil,track
996,Various Artists,Molho,2023-08-04,funk_brazil,track
997,Various Artists,Summer,2023-12-22,funk_brazil,track
998,Various Artists,Como ela vem,2023-06-30,funk_brazil,track
999,Various Artists,Final de semana,2023-07-14,funk_brazil,track
1000,Duoscience,No Pressure,2023-12-14,funk_brazil,track
1001,Various Artists,Reverse,2023-07-28,funk_brazil,track
1002,Various Artists,A Part Of You,2023-07-07,funk_brazil,track
1003,Various Artists,Thoughts Of You,2023-12-01,funk_brazil,track
1004,Various Artists,Rebirth,2023-11-17,funk_brazil,track
1005,Various Artists,24 Horas,2023-10-21,funk_brazil,track
1006,Softmal,Solardust - Radio Edit,2023-03-31,funk_brazil,track
1007,Various Artists,San Juan Sunset,2023-10-14,funk_brazil,track
1008,Various Artists,Reverse,2023-10-26,funk_brazil,track
1009,Various Artists,24 Horas,2023-08-23,funk_brazil,track
1010,Various Artists,All I Got,2023-12-11,funk_brazil,track
1011,Softmal,Mind Up,2023-04-14,funk_brazil,track
1012,Various Artists,Como ela vem,2023-07-14,funk_brazil,track
1013,Various Artists,A Part Of Me,2023-12-11,funk_brazil,track
